sp|P14314|GLU2B_HUMAN	NP_010507.3	36.842	133	59	5	2	109	4	136	5.39e-18	85.1	528	702
sp|P14314|GLU2B_HUMAN	NP_010507.3	35.000	60	34	1	462	516	637	696	6.96e-08	53.1	528	702
sp|P14314|GLU2B_HUMAN	NP_015404.1	24.766	214	120	10	326	513	31	229	3.98e-04	40.8	528	381
sp|P62191|PRS4_HUMAN	NP_010277.1	71.364	440	123	2	1	440	1	437	0.0	621	440	437
sp|P62191|PRS4_HUMAN	NP_010682.3	49.330	373	186	2	51	422	40	410	4.18e-127	372	440	428
sp|P62191|PRS4_HUMAN	NP_011467.1	51.235	324	158	0	109	432	72	395	2.16e-116	344	440	405
sp|P62191|PRS4_HUMAN	NP_014760.3	43.325	397	195	2	49	419	23	415	2.32e-111	333	440	434
sp|P62191|PRS4_HUMAN	NP_012777.1	53.532	269	123	1	168	434	192	460	1.29e-102	311	440	467
sp|P62191|PRS4_HUMAN	NP_014902.3	41.623	382	216	2	56	436	58	433	2.74e-99	301	440	437
sp|P62191|PRS4_HUMAN	NP_010157.1	47.137	227	117	1	184	410	213	436	6.30e-64	218	440	835
sp|P62191|PRS4_HUMAN	NP_010157.1	37.710	297	160	5	160	436	455	746	2.72e-54	191	440	835
sp|P62191|PRS4_HUMAN	NP_011786.1	42.800	250	126	5	166	408	400	639	1.32e-57	202	440	1379
sp|P62191|PRS4_HUMAN	NP_013807.1	43.725	247	135	3	184	427	347	592	1.02e-54	192	440	825
sp|P62191|PRS4_HUMAN	NP_010933.1	41.339	254	138	4	183	427	286	537	6.43e-52	184	440	761
sp|Q04323|UBXN1_HUMAN	NP_009614.2	47.059	51	27	0	5	55	589	639	6.11e-11	60.8	297	781
sp|Q04323|UBXN1_HUMAN	NP_009832.1	26.000	200	131	6	97	291	103	290	2.80e-10	58.5	297	436
sp|Q04323|UBXN1_HUMAN	NP_012487.1	27.820	133	87	3	162	291	138	264	1.08e-08	53.5	297	396
sp|Q04323|UBXN1_HUMAN	NP_010924.1	36.145	83	48	2	88	167	363	443	3.31e-06	46.6	297	1336
sp|Q9BUN8|DERL1_HUMAN	NP_010699.1	27.692	195	116	8	10	186	29	216	7.45e-09	53.1	251	341
sp|Q13724|MOGS_HUMAN	NP_011488.1	29.988	827	445	26	94	830	45	827	7.44e-97	319	837	833
sp|P54727|RD23B_HUMAN	NP_010877.3	30.425	447	221	10	1	407	2	398	3.32e-42	150	409	398
sp|P54727|RD23B_HUMAN	NP_014003.1	39.130	69	39	1	10	78	11	76	1.35e-09	57.4	409	373
sp|P54727|RD23B_HUMAN	NP_013020.3	33.824	68	42	1	1	68	1	65	7.46e-07	46.2	409	128
sp|P54727|RD23B_HUMAN	NP_012118.1	33.824	68	42	1	1	68	1	65	7.46e-07	46.2	409	128
sp|P54727|RD23B_HUMAN	NP_013268.1	35.938	64	38	1	1	64	1	61	7.14e-06	43.9	409	152
sp|P54727|RD23B_HUMAN	NP_014530.1	29.126	103	58	3	1	90	74	174	3.15e-05	42.7	409	212
sp|P54727|RD23B_HUMAN	NP_013061.1	35.938	64	38	1	1	64	1	61	7.46e-05	42.4	409	381
sp|P54727|RD23B_HUMAN	NP_013061.1	35.938	64	38	1	1	64	77	137	7.46e-05	42.4	409	381
sp|P54727|RD23B_HUMAN	NP_013061.1	35.938	64	38	1	1	64	153	213	7.46e-05	42.4	409	381
sp|P54727|RD23B_HUMAN	NP_013061.1	35.938	64	38	1	1	64	229	289	7.46e-05	42.4	409	381
sp|P54727|RD23B_HUMAN	NP_013061.1	35.938	64	38	1	1	64	305	365	7.46e-05	42.4	409	381
sp|Q96IV0|NGLY1_HUMAN	NP_015229.1	38.188	309	170	7	180	473	60	362	9.50e-58	197	654	363
sp|Q14697|GANAB_HUMAN	NP_009788.3	39.333	839	429	20	128	941	169	952	0.0	569	944	954
sp|Q92685|ALG3_HUMAN	NP_009471.1	36.658	401	222	10	29	406	26	417	2.49e-63	209	438	458
sp|Q9H3H5|GPT_HUMAN	NP_009802.3	41.832	404	212	4	5	387	19	420	8.23e-100	302	408	448
sp|Q9NP73|ALG13_HUMAN	NP_011468.1	32.051	156	74	5	2	125	7	162	3.83e-14	70.5	1137	202
sp|Q9BVK2|ALG8_HUMAN	NP_014710.1	38.550	524	273	13	24	510	54	565	5.10e-105	324	526	577
sp|Q9BVK2|ALG8_HUMAN	NP_014644.1	27.731	357	204	11	36	383	69	380	2.49e-29	119	526	544
sp|Q9H6U8|ALG9_HUMAN	NP_014180.1	33.396	530	293	15	76	582	26	518	8.37e-75	247	611	555
sp|Q9H6U8|ALG9_HUMAN	NP_011373.1	26.573	143	92	5	256	394	286	419	6.40e-06	47.0	611	616
sp|Q9H553|ALG2_HUMAN	NP_011450.1	38.864	440	220	13	14	415	6	434	1.72e-92	285	416	503
sp|Q9BT22|ALG1_HUMAN	NP_009668.3	35.217	460	263	9	5	457	11	442	2.06e-82	259	464	449
sp|Q06210|GFPT1_HUMAN	NP_012818.1	54.608	727	292	10	1	699	1	717	0.0	781	699	717
sp|Q06210|GFPT1_HUMAN	NP_013802.1	46.729	428	223	2	273	695	1	428	6.32e-136	404	699	432
sp|Q06210|GFPT1_HUMAN	NP_013801.1	42.982	228	120	4	1	226	1	220	1.01e-58	197	699	262
sp|Q06210|GFPT1_HUMAN	NP_014029.1	21.390	187	126	4	1	187	1	166	1.80e-05	45.8	699	510
sp|O95394|AGM1_HUMAN	NP_010856.1	45.351	527	264	13	21	523	23	549	1.49e-137	408	542	557
sp|O95394|AGM1_HUMAN	NP_014005.1	36.923	65	39	2	27	91	122	184	4.95e-04	40.8	542	622
sp|Q16222|UAP1_HUMAN	NP_010180.1	41.441	444	247	7	3	438	1	439	3.78e-112	339	522	477
sp|Q16222|UAP1_HUMAN	NP_012889.3	21.724	290	200	10	23	307	32	299	7.16e-06	46.6	522	499
sp|Q13454|TUSC3_HUMAN	NP_014728.1	21.543	311	210	7	61	342	35	340	9.39e-14	69.3	348	350
sp|Q13454|TUSC3_HUMAN	NP_013693.1	19.365	315	233	8	43	341	20	329	1.50e-06	47.4	348	332
sp|P46977|STT3A_HUMAN	NP_011493.1	54.755	694	290	9	15	701	13	689	0.0	733	705	718
sp|P39656|OST48_HUMAN	NP_010914.3	24.249	433	288	11	29	447	8	414	1.13e-30	120	456	430
sp|Q9H0U3|MAGT1_HUMAN	NP_014728.1	22.636	349	229	9	15	333	6	343	2.38e-16	77.0	335	350
