sp|P14314|GLU2B_HUMAN	XP_020397667.1	29.851	536	300	12	37	514	41	558	1.86e-68	231	528	581
sp|P14314|GLU2B_HUMAN	NP_001146004.1	29.795	584	331	15	2	514	4	579	5.13e-67	228	528	602
sp|P14314|GLU2B_HUMAN	NP_001167993.1	53.409	88	41	0	31	118	45	132	7.43e-28	111	528	219
sp|P14314|GLU2B_HUMAN	XP_008654831.1	37.241	145	85	2	370	514	451	589	1.81e-27	117	528	612
sp|P14314|GLU2B_HUMAN	NP_001146236.1	37.241	145	85	2	370	514	452	590	1.85e-27	117	528	613
sp|P62191|PRS4_HUMAN	NP_001146268.1	75.785	446	102	2	1	440	1	446	0.0	701	440	446
sp|P62191|PRS4_HUMAN	NP_001296806.1	81.661	289	53	0	152	440	1	289	1.39e-177	498	440	289
sp|P62191|PRS4_HUMAN	NP_001150600.1	50.139	361	178	1	61	421	45	403	1.70e-135	396	440	420
sp|P62191|PRS4_HUMAN	NP_001167681.1	50.139	361	178	1	61	421	45	403	4.20e-135	395	440	420
sp|P62191|PRS4_HUMAN	NP_001142386.1	45.526	380	186	1	73	431	44	423	1.18e-115	346	440	430
sp|P62191|PRS4_HUMAN	NP_001140953.1	52.308	325	154	1	109	432	88	412	2.62e-115	345	440	422
sp|P62191|PRS4_HUMAN	NP_001141483.1	45.889	377	183	1	76	431	45	421	3.32e-115	345	440	428
sp|P62191|PRS4_HUMAN	NP_001142276.1	52.308	325	154	1	109	432	88	412	5.19e-115	344	440	422
sp|P62191|PRS4_HUMAN	XP_008659230.1	44.675	385	187	2	73	431	86	470	6.49e-112	338	440	477
sp|P62191|PRS4_HUMAN	NP_001141915.1	48.071	337	169	2	106	436	85	421	6.51e-108	326	440	426
sp|Q04323|UBXN1_HUMAN	XP_008677336.1	35.263	190	101	5	13	180	17	206	2.64e-18	84.7	297	349
sp|Q04323|UBXN1_HUMAN	NP_001150837.1	30.734	218	101	6	13	180	17	234	1.87e-13	70.9	297	377
sp|Q04323|UBXN1_HUMAN	NP_001146291.1	37.853	177	85	3	4	180	120	271	1.14e-09	59.7	297	416
sp|Q04323|UBXN1_HUMAN	NP_001142194.1	36.364	198	93	6	4	198	120	287	2.17e-09	58.5	297	416
sp|Q04323|UBXN1_HUMAN	NP_001169228.1	46.512	43	23	0	10	52	616	658	2.76e-07	52.8	297	795
sp|Q04323|UBXN1_HUMAN	XP_008674220.1	37.313	67	37	1	5	71	1296	1357	1.45e-05	47.4	297	3631
sp|Q04323|UBXN1_HUMAN	XP_020400788.1	47.368	38	20	0	5	42	1302	1339	8.21e-05	45.1	297	3642
sp|Q04323|UBXN1_HUMAN	XP_008662247.1	47.368	38	20	0	5	42	1310	1347	8.28e-05	45.1	297	3650
sp|Q04323|UBXN1_HUMAN	NP_001310850.1	30.864	81	52	1	212	292	299	375	1.30e-04	44.3	297	520
sp|Q04323|UBXN1_HUMAN	XP_008668229.1	41.463	41	24	0	5	45	1282	1322	3.00e-04	43.5	297	3714
sp|Q8NFI3|ENASE_HUMAN	XP_008656218.1	40.150	401	218	6	82	471	54	443	2.28e-92	304	743	721
sp|Q9BUN8|DERL1_HUMAN	NP_001105797.1	28.175	252	170	6	1	250	1	243	2.98e-32	119	251	243
sp|Q9BUN8|DERL1_HUMAN	NP_001105799.1	34.259	216	123	4	4	206	5	214	5.15e-32	118	251	249
sp|Q9BUN8|DERL1_HUMAN	NP_001105798.1	33.796	216	124	4	4	206	5	214	3.15e-31	116	251	249
sp|Q9BUN8|DERL1_HUMAN	NP_001105945.1	28.063	253	169	6	1	250	1	243	7.13e-30	112	251	243
sp|Q9BUN8|DERL1_HUMAN	XP_020394798.1	31.395	172	110	4	81	250	36	201	4.74e-23	93.6	251	201
sp|Q9BUN8|DERL1_HUMAN	XP_023155825.1	30.374	214	116	4	4	206	5	196	2.49e-22	92.4	251	231
sp|Q9BUN8|DERL1_HUMAN	XP_008654204.1	25.100	251	136	6	1	250	1	200	3.17e-19	83.6	251	200
sp|Q13724|MOGS_HUMAN	XP_020405974.1	38.617	839	446	22	37	837	57	864	0.0	560	837	869
sp|Q13724|MOGS_HUMAN	XP_020405973.1	38.571	840	447	22	37	837	57	866	0.0	559	837	871
sp|P54727|RD23B_HUMAN	NP_001345371.1	33.175	422	225	9	1	409	1	378	1.25e-64	212	409	386
sp|P54727|RD23B_HUMAN	XP_008677246.1	33.254	421	216	9	1	409	1	368	1.51e-64	211	409	368
sp|P54727|RD23B_HUMAN	NP_001148810.1	33.254	421	216	9	1	409	1	368	1.51e-64	211	409	368
sp|P54727|RD23B_HUMAN	XP_008677245.1	33.175	422	216	9	1	409	1	369	2.61e-64	211	409	369
sp|P54727|RD23B_HUMAN	XP_008677244.1	33.175	422	216	9	1	409	1	369	2.61e-64	211	409	369
sp|P54727|RD23B_HUMAN	XP_035816230.1	33.175	422	221	9	1	409	1	374	3.55e-61	203	409	382
sp|P54727|RD23B_HUMAN	NP_001142065.1	32.955	440	225	10	1	408	1	402	2.13e-58	196	409	405
sp|P54727|RD23B_HUMAN	NP_001149140.1	33.409	440	220	10	1	408	1	399	3.03e-58	196	409	402
sp|P54727|RD23B_HUMAN	NP_001149553.1	33.099	426	224	9	1	409	1	382	3.57e-58	195	409	390
sp|P54727|RD23B_HUMAN	XP_020407145.1	34.982	283	161	6	142	409	41	315	1.14e-45	160	409	315
sp|Q96IV0|NGLY1_HUMAN	XP_020403414.1	42.384	302	168	4	175	473	30	328	5.96e-68	234	654	621
sp|Q96IV0|NGLY1_HUMAN	NP_001348345.1	40.469	341	181	5	152	473	95	432	6.04e-68	236	654	725
sp|Q96IV0|NGLY1_HUMAN	NP_001150837.1	36.111	72	44	1	22	91	277	348	1.25e-06	52.0	654	377
sp|Q96IV0|NGLY1_HUMAN	XP_008677336.1	36.111	72	44	1	22	91	249	320	1.38e-06	51.6	654	349
sp|Q96IV0|NGLY1_HUMAN	NP_001146291.1	39.062	64	37	1	31	92	327	390	7.62e-06	49.7	654	416
sp|Q96IV0|NGLY1_HUMAN	NP_001142194.1	37.500	64	38	1	31	92	327	390	1.23e-04	45.8	654	416
sp|Q14697|GANAB_HUMAN	XP_008645249.1	45.435	942	437	17	29	943	54	945	0.0	813	944	946
sp|Q14697|GANAB_HUMAN	NP_001169712.1	45.435	942	437	17	29	943	25	916	0.0	813	944	917
sp|Q14697|GANAB_HUMAN	NP_001337213.1	51.081	740	334	8	217	941	2	728	0.0	775	944	731
sp|Q14697|GANAB_HUMAN	XP_008670076.1	36.978	503	286	8	373	865	236	717	3.21e-94	322	944	1048
sp|Q14697|GANAB_HUMAN	XP_020404055.1	36.978	503	286	8	373	865	241	722	4.11e-94	321	944	1053
sp|Q14697|GANAB_HUMAN	XP_008652293.1	34.622	569	334	11	373	927	223	767	8.71e-93	317	944	1034
sp|Q14697|GANAB_HUMAN	NP_001310475.1	29.662	681	382	18	230	848	156	801	3.60e-83	288	944	927
sp|Q14697|GANAB_HUMAN	NP_001309938.1	28.755	233	142	9	600	810	697	927	3.86e-11	68.2	944	941
sp|Q92685|ALG3_HUMAN	NP_001143883.1	41.591	440	232	8	7	436	5	429	8.25e-92	285	438	443
sp|Q9H3H5|GPT_HUMAN	NP_001142327.1	41.878	394	166	7	17	401	78	417	2.48e-92	285	408	422
sp|Q9H3H5|GPT_HUMAN	NP_001147607.2	42.132	394	165	7	17	401	78	417	1.21e-90	280	408	422
sp|Q9NP73|ALG13_HUMAN	XP_035815305.1	47.967	123	63	1	2	123	7	129	6.79e-31	120	1137	172
sp|Q9NP73|ALG13_HUMAN	XP_008647479.1	47.967	123	63	1	2	123	7	129	6.79e-31	120	1137	172
sp|Q9NP73|ALG13_HUMAN	NP_001137095.1	47.967	123	63	1	2	123	7	129	6.79e-31	120	1137	172
sp|Q9NP73|ALG13_HUMAN	XP_035815439.1	47.967	123	63	1	2	123	7	129	8.90e-31	120	1137	172
sp|Q9NP73|ALG13_HUMAN	NP_001146447.1	47.967	123	63	1	2	123	7	129	8.90e-31	120	1137	172
sp|Q9NP73|ALG13_HUMAN	XP_008647743.1	46.094	128	63	2	2	123	7	134	8.33e-29	114	1137	177
sp|Q9NP73|ALG13_HUMAN	XP_008647742.1	46.094	128	63	2	2	123	7	134	8.33e-29	114	1137	177
sp|Q9NP73|ALG13_HUMAN	XP_035820734.1	28.931	159	106	2	230	386	238	391	2.78e-11	68.6	1137	536
sp|Q9NP73|ALG13_HUMAN	NP_001151795.2	28.931	159	106	2	230	386	238	391	2.78e-11	68.6	1137	536
sp|Q9NP73|ALG13_HUMAN	XP_008668722.1	29.032	155	101	5	203	349	13	166	9.39e-10	62.0	1137	293
sp|Q9BVK2|ALG8_HUMAN	XP_008646073.1	39.881	504	265	11	22	507	115	598	2.19e-95	302	526	609
sp|Q9BVK2|ALG8_HUMAN	XP_008672004.1	29.508	366	195	11	36	386	63	380	3.04e-26	112	526	455
sp|Q9BVK2|ALG8_HUMAN	NP_001145139.2	29.508	366	195	11	36	386	63	380	7.33e-26	111	526	519
sp|O75352|MPU1_HUMAN	XP_035821348.1	38.119	202	118	5	37	234	31	229	3.39e-28	108	247	241
sp|O75352|MPU1_HUMAN	XP_035821347.1	35.610	205	127	3	33	234	98	300	8.39e-26	103	247	312
sp|Q9H6U8|ALG9_HUMAN	NP_001148995.1	35.382	602	350	11	1	598	1	567	1.94e-88	286	611	574
sp|Q9H6U8|ALG9_HUMAN	XP_008681052.1	23.499	383	247	9	37	392	16	379	1.59e-08	58.2	611	550
sp|Q9H6U8|ALG9_HUMAN	NP_001131169.1	23.499	383	247	9	37	392	16	379	1.59e-08	58.2	611	550
sp|Q9H6U8|ALG9_HUMAN	XP_035814695.1	24.041	391	247	11	33	392	8	379	7.78e-08	56.2	611	550
sp|Q9H6U8|ALG9_HUMAN	XP_020393138.1	24.041	391	247	11	33	392	8	379	7.78e-08	56.2	611	550
sp|Q9H6U8|ALG9_HUMAN	NP_001288397.1	24.041	391	247	11	33	392	8	379	7.78e-08	56.2	611	550
sp|Q9H553|ALG2_HUMAN	NP_001347889.1	47.901	405	190	7	17	414	21	411	4.99e-119	353	416	417
sp|Q9H553|ALG2_HUMAN	NP_001105323.1	26.172	256	151	9	184	414	539	781	2.96e-12	69.3	416	816
sp|Q9H553|ALG2_HUMAN	XP_023156776.1	25.781	256	152	9	184	414	539	781	7.75e-12	68.2	416	816
sp|Q9H553|ALG2_HUMAN	XP_020399432.1	25.781	256	152	9	184	414	539	781	7.75e-12	68.2	416	816
sp|Q9H553|ALG2_HUMAN	XP_008659018.1	25.781	256	152	9	184	414	539	781	7.75e-12	68.2	416	816
