sp|P14314|GLU2B_HUMAN	XP_005164280.1	61.887	530	194	5	1	528	49	572	0.0	648	528	572
sp|P14314|GLU2B_HUMAN	NP_957347.1	61.698	530	195	5	1	528	6	529	0.0	645	528	529
sp|P14314|GLU2B_HUMAN	NP_001002057.2	29.524	105	69	3	411	512	65	167	3.35e-08	57.4	528	299
sp|P14314|GLU2B_HUMAN	XP_073796329.1	31.183	93	59	3	423	512	20	110	1.51e-07	54.7	528	242
sp|P14314|GLU2B_HUMAN	XP_073796328.1	31.183	93	59	3	423	512	20	110	1.51e-07	54.7	528	242
sp|P14314|GLU2B_HUMAN	XP_073796327.1	31.183	93	59	3	423	512	20	110	1.51e-07	54.7	528	242
sp|P14314|GLU2B_HUMAN	NP_001181916.2	44.304	79	35	3	33	107	63	136	6.31e-06	51.6	528	4673
sp|P14314|GLU2B_HUMAN	XP_068079562.2	44.304	79	35	3	33	107	25	98	6.36e-06	51.6	528	4635
sp|P14314|GLU2B_HUMAN	XP_068079559.2	44.304	79	35	3	33	107	63	136	6.37e-06	51.6	528	4668
sp|P14314|GLU2B_HUMAN	XP_073768261.1	44.304	79	35	3	33	107	25	98	6.42e-06	51.6	528	4630
sp|P62191|PRS4_HUMAN	NP_001002091.1	97.273	440	12	0	1	440	1	440	0.0	874	440	440
sp|P62191|PRS4_HUMAN	NP_956327.1	97.727	440	10	0	1	440	1	440	0.0	872	440	440
sp|P62191|PRS4_HUMAN	NP_956044.2	50.407	369	181	1	64	432	46	412	2.82e-136	399	440	418
sp|P62191|PRS4_HUMAN	NP_001003740.1	52.160	324	155	0	109	432	73	396	7.13e-117	349	440	406
sp|P62191|PRS4_HUMAN	NP_001002064.1	45.119	379	188	2	73	431	19	397	9.44e-116	346	440	404
sp|P62191|PRS4_HUMAN	XP_005169020.1	45.119	379	188	2	73	431	40	418	1.27e-115	347	440	425
sp|P62191|PRS4_HUMAN	XP_005169019.1	45.119	379	188	2	73	431	42	420	1.79e-115	346	440	427
sp|P62191|PRS4_HUMAN	NP_957260.1	47.321	336	171	2	106	435	92	427	2.35e-105	321	440	433
sp|P62191|PRS4_HUMAN	NP_001003832.1	44.348	345	192	0	82	426	30	374	1.64e-102	312	440	389
sp|P62191|PRS4_HUMAN	XP_073778513.1	46.522	230	122	1	180	409	394	622	4.13e-64	220	440	668
sp|P62191|PRS4_HUMAN	XP_073778513.1	42.795	229	126	2	183	408	123	349	6.52e-52	187	440	668
sp|Q04323|UBXN1_HUMAN	NP_997772.1	51.987	302	129	5	1	294	1	294	8.06e-88	266	297	294
sp|Q04323|UBXN1_HUMAN	XP_073777277.1	51.656	302	130	5	1	294	1	294	1.78e-87	265	297	294
sp|Q04323|UBXN1_HUMAN	XP_073767897.1	31.597	288	171	8	19	291	105	381	4.20e-23	100	297	499
sp|Q04323|UBXN1_HUMAN	NP_998206.1	31.250	288	172	8	19	291	105	381	8.68e-23	99.8	297	500
sp|Q04323|UBXN1_HUMAN	XP_001923885.3	45.902	61	31	1	5	65	28	86	2.83e-10	63.2	297	643
sp|Q04323|UBXN1_HUMAN	XP_002660968.3	23.906	297	176	8	7	296	11	264	1.03e-09	61.6	297	918
sp|Q04323|UBXN1_HUMAN	NP_999920.2	50.980	51	25	0	5	55	636	686	1.06e-09	61.2	297	834
sp|Q04323|UBXN1_HUMAN	XP_005173534.1	50.980	51	25	0	5	55	655	705	1.07e-09	61.2	297	853
