sp|P14314|GLU2B_HUMAN	CAE6243609.1	41.379	203	117	1	22	224	39	239	1.25e-41	158	528	652
sp|P14314|GLU2B_HUMAN	CAE6243609.1	35.862	145	87	2	370	514	489	627	4.50e-25	108	528	652
sp|P14314|GLU2B_HUMAN	CAE6045043.1	46.400	125	62	2	1	121	112	235	7.91e-31	122	528	322
sp|P62191|PRS4_HUMAN	CAE5991392.1	77.201	443	98	2	1	440	1	443	0.0	709	440	740
sp|P62191|PRS4_HUMAN	CAE6170395.1	77.201	443	98	2	1	440	1	443	0.0	702	440	443
sp|P62191|PRS4_HUMAN	CAE6247255.1	50.416	361	177	1	61	421	1034	1392	9.60e-127	398	440	1409
sp|P62191|PRS4_HUMAN	CAE6111448.1	48.120	399	191	6	50	432	11	409	1.42e-118	352	440	419
sp|P62191|PRS4_HUMAN	CAE6111426.1	48.947	380	181	4	66	432	30	409	1.43e-118	352	440	419
sp|P62191|PRS4_HUMAN	CAE5966234.1	51.935	310	149	0	122	431	26	335	1.48e-114	339	440	342
sp|P62191|PRS4_HUMAN	CAE5960151.1	47.774	337	170	2	106	436	7	343	3.95e-109	325	440	348
sp|P62191|PRS4_HUMAN	CAE5959480.1	44.868	341	188	0	82	422	36	376	4.65e-104	314	440	399
sp|P62191|PRS4_HUMAN	CAE6223703.1	47.771	314	164	0	109	422	63	376	9.71e-104	313	440	399
sp|P62191|PRS4_HUMAN	CAE5956941.1	40.000	405	192	4	48	431	17	391	9.86e-92	283	440	398
sp|Q04323|UBXN1_HUMAN	CAE5956555.1	39.655	174	83	2	7	180	1080	1231	1.05e-14	74.3	297	1377
sp|Q04323|UBXN1_HUMAN	CAE5967981.1	48.837	43	22	0	10	52	621	663	1.21e-08	55.8	297	796
sp|Q04323|UBXN1_HUMAN	CAE5967980.1	48.837	43	22	0	10	52	622	664	1.24e-08	55.5	297	797
sp|Q04323|UBXN1_HUMAN	CAE6229064.1	30.000	210	118	5	7	210	118	304	4.15e-08	53.5	297	427
sp|Q04323|UBXN1_HUMAN	CAE6046727.1	32.911	79	49	1	214	292	315	389	2.31e-07	51.6	297	525
sp|Q04323|UBXN1_HUMAN	CAE5960267.1	47.619	42	22	0	5	46	876	917	1.18e-05	46.6	297	3104
sp|Q04323|UBXN1_HUMAN	CAE5958620.1	34.483	58	38	0	7	64	1	58	4.78e-04	41.2	297	525
sp|Q8NFI3|ENASE_HUMAN	CAE6087166.1	34.691	663	387	18	80	724	821	1455	1.24e-103	347	743	1483
sp|Q8NFI3|ENASE_HUMAN	CAE5966838.1	32.883	666	390	21	82	724	26	657	5.42e-103	330	743	681
sp|Q8NFI3|ENASE_HUMAN	CAE6086729.1	32.419	583	322	19	158	724	1	527	5.72e-73	247	743	555
sp|Q8NFI3|ENASE_HUMAN	CAE6088023.1	24.250	400	206	17	357	724	22	356	8.64e-15	77.0	743	411
sp|Q8NFI3|ENASE_HUMAN	CAE5966172.1	24.444	180	113	7	555	724	840	1006	7.48e-04	42.7	743	1063
sp|Q9BUN8|DERL1_HUMAN	CAE6136562.1	33.333	216	125	4	4	206	5	214	3.80e-30	112	251	244
sp|Q9BUN8|DERL1_HUMAN	CAE6170003.1	29.004	231	153	4	1	229	1	222	4.04e-29	112	251	373
sp|Q9BUN8|DERL1_HUMAN	CAE6184019.1	35.417	144	74	4	76	206	1	138	7.12e-17	75.5	251	168
