sp|P14314|GLU2B_HUMAN	XP_063121136.1	85.328	518	72	2	12	528	11	525	0.0	836	528	525
sp|P14314|GLU2B_HUMAN	XP_006242695.1	85.328	518	72	2	12	528	11	525	0.0	836	528	525
sp|P14314|GLU2B_HUMAN	NP_001100276.1	85.328	518	72	2	12	528	11	525	0.0	836	528	525
sp|P14314|GLU2B_HUMAN	XP_006242696.1	84.526	517	71	2	12	528	11	518	0.0	833	528	518
sp|P14314|GLU2B_HUMAN	NP_001093963.1	30.476	105	68	3	411	512	67	169	1.49e-07	55.1	528	306
sp|P14314|GLU2B_HUMAN	XP_006245997.1	30.476	105	68	3	411	512	67	169	3.70e-07	53.9	528	318
sp|P14314|GLU2B_HUMAN	NP_110454.2	38.961	77	37	2	37	107	1071	1143	1.27e-04	47.4	528	4660
sp|P62191|PRS4_HUMAN	NP_476464.1	100.000	440	0	0	1	440	1	440	0.0	891	440	440
sp|P62191|PRS4_HUMAN	NP_476463.1	50.678	369	180	1	64	432	46	412	1.16e-136	400	440	418
sp|P62191|PRS4_HUMAN	XP_063123979.1	51.765	340	162	1	64	403	46	383	4.86e-127	376	440	442
sp|P62191|PRS4_HUMAN	NP_112411.1	52.160	324	155	0	109	432	73	396	7.24e-117	349	440	406
sp|P62191|PRS4_HUMAN	NP_113783.2	45.383	379	187	2	73	431	57	435	3.17e-116	348	440	442
sp|P62191|PRS4_HUMAN	NP_150239.2	47.321	336	171	2	106	435	92	427	2.42e-105	320	440	433
sp|P62191|PRS4_HUMAN	NP_001093979.1	43.768	345	194	0	82	426	44	388	3.21e-100	306	440	403
sp|P62191|PRS4_HUMAN	XP_038960723.1	57.269	227	97	0	205	431	1	227	1.61e-94	286	440	234
sp|P62191|PRS4_HUMAN	XP_038949024.1	50.192	261	130	0	166	426	13	273	6.76e-93	283	440	288
sp|P62191|PRS4_HUMAN	NP_001402011.1	45.122	246	134	1	164	409	606	850	5.93e-67	231	440	893
sp|P62191|PRS4_HUMAN	NP_001402011.1	42.731	227	129	1	183	408	351	577	1.08e-48	180	440	893
sp|Q04323|UBXN1_HUMAN	NP_001030001.2	92.593	297	22	0	1	297	1	297	3.15e-170	474	297	297
sp|Q04323|UBXN1_HUMAN	XP_006249761.1	32.571	175	113	2	118	291	222	392	6.85e-17	82.4	297	507
sp|Q04323|UBXN1_HUMAN	NP_001012025.1	32.571	175	113	2	118	291	221	391	6.97e-17	82.4	297	506
sp|Q04323|UBXN1_HUMAN	XP_006242910.1	50.820	61	28	1	5	65	28	86	1.70e-11	66.6	297	636
sp|Q04323|UBXN1_HUMAN	NP_001178721.1	50.820	61	28	1	5	65	28	86	1.80e-11	66.2	297	638
sp|Q04323|UBXN1_HUMAN	NP_001381298.1	49.091	55	28	0	1	55	631	685	1.86e-10	63.5	297	835
sp|Q04323|UBXN1_HUMAN	XP_063141977.1	49.091	55	28	0	1	55	608	662	1.86e-10	63.5	297	812
sp|Q04323|UBXN1_HUMAN	NP_001100089.1	49.091	55	28	0	1	55	654	708	1.89e-10	63.5	297	858
sp|Q04323|UBXN1_HUMAN	XP_038946618.1	34.211	114	74	1	118	230	222	335	2.38e-09	59.7	297	463
sp|Q04323|UBXN1_HUMAN	XP_063128355.1	34.211	114	74	1	118	230	221	334	2.65e-09	59.7	297	462
sp|Q8NFI3|ENASE_HUMAN	XP_006247865.1	78.302	742	151	3	1	742	1	732	0.0	1184	743	733
sp|Q8NFI3|ENASE_HUMAN	NP_001100540.1	78.167	742	151	4	1	742	1	731	0.0	1178	743	732
sp|Q8NFI3|ENASE_HUMAN	XP_006247866.1	81.007	695	132	0	48	742	15	709	0.0	1175	743	710
sp|Q8NFI3|ENASE_HUMAN	XP_038942141.1	81.337	643	120	0	100	742	1	643	0.0	1090	743	644
sp|Q8NFI3|ENASE_HUMAN	XP_063125315.1	81.182	643	120	1	100	742	1	642	0.0	1082	743	643
sp|Q8NFI3|ENASE_HUMAN	XP_063125316.1	80.082	487	87	3	1	487	1	477	0.0	798	743	492
sp|Q9BUN8|DERL1_HUMAN	NP_001014224.1	97.610	251	6	0	1	251	1	251	4.58e-180	496	251	251
sp|Q9BUN8|DERL1_HUMAN	XP_063123887.1	89.243	251	27	0	1	251	1	251	5.97e-163	452	251	251
sp|Q9BUN8|DERL1_HUMAN	XP_038935445.1	99.338	151	1	0	101	251	1	151	5.13e-106	304	251	151
sp|Q9BUN8|DERL1_HUMAN	NP_001386359.1	35.833	240	141	3	10	249	12	238	4.43e-37	132	251	239
sp|Q9BUN8|DERL1_HUMAN	XP_038943245.1	35.833	240	140	4	10	249	12	237	1.42e-35	128	251	238
sp|Q9BUN8|DERL1_HUMAN	XP_063135593.1	37.186	199	122	1	8	206	10	205	2.07e-34	125	251	228
sp|Q9BUN8|DERL1_HUMAN	XP_008772063.1	37.186	199	122	1	8	206	10	205	2.07e-34	125	251	228
sp|Q9BUN8|DERL1_HUMAN	NP_001103047.2	37.186	199	122	1	8	206	10	205	2.07e-34	125	251	228
sp|Q9BUN8|DERL1_HUMAN	XP_063135595.1	37.186	199	121	2	8	206	10	204	6.74e-33	121	251	227
sp|Q9BUN8|DERL1_HUMAN	XP_063135594.1	37.186	199	121	2	8	206	10	204	6.74e-33	121	251	227
sp|Q13724|MOGS_HUMAN	NP_113937.2	85.855	813	112	2	26	837	24	834	0.0	1346	837	834
sp|P54727|RD23B_HUMAN	NP_001020446.1	89.663	416	35	3	1	409	1	415	0.0	633	409	415
sp|P54727|RD23B_HUMAN	NP_001386030.1	59.559	408	115	11	3	409	5	363	5.99e-135	392	409	363
sp|P54727|RD23B_HUMAN	NP_001386031.1	59.314	408	115	11	3	409	5	362	1.92e-134	391	409	362
sp|P54727|RD23B_HUMAN	NP_001013208.1	56.065	371	112	11	3	372	5	325	2.57e-106	319	409	351
sp|P54727|RD23B_HUMAN	XP_008770633.1	54.749	358	108	10	3	353	5	315	2.85e-98	297	409	322
sp|P54727|RD23B_HUMAN	NP_620233.1	39.062	64	36	1	1	64	1	61	4.74e-07	48.9	409	81
sp|P54727|RD23B_HUMAN	XP_063131755.1	35.294	68	41	1	1	68	1	65	4.82e-07	50.4	409	128
sp|P54727|RD23B_HUMAN	XP_008769368.1	35.294	68	41	1	1	68	1	65	4.82e-07	50.4	409	128
sp|P54727|RD23B_HUMAN	XP_006252997.1	35.294	68	41	1	1	68	1	65	4.82e-07	50.4	409	128
sp|P54727|RD23B_HUMAN	NP_113875.1	35.294	68	41	1	1	68	1	65	4.82e-07	50.4	409	128
sp|Q96IV0|NGLY1_HUMAN	NP_001401916.1	84.434	636	96	2	19	654	19	651	0.0	1105	654	651
sp|Q96IV0|NGLY1_HUMAN	NP_001014158.1	83.618	586	93	2	19	604	19	601	0.0	1010	654	603
sp|Q96IV0|NGLY1_HUMAN	XP_038949379.1	83.016	577	95	2	78	654	1	574	0.0	987	654	574
sp|Q96IV0|NGLY1_HUMAN	XP_038949381.1	84.449	508	79	0	147	654	2	509	0.0	894	654	509
sp|Q96IV0|NGLY1_HUMAN	XP_038949378.1	72.484	636	110	5	19	654	19	589	0.0	890	654	589
sp|Q96IV0|NGLY1_HUMAN	XP_038949380.1	85.918	490	69	0	165	654	83	572	0.0	882	654	572
sp|Q96IV0|NGLY1_HUMAN	XP_038949380.1	70.213	94	26	1	19	110	19	112	1.48e-32	134	654	572
sp|Q14697|GANAB_HUMAN	NP_001385714.1	90.763	931	86	0	14	944	14	944	0.0	1777	944	944
sp|Q14697|GANAB_HUMAN	XP_063142986.1	90.548	931	88	0	14	944	14	944	0.0	1773	944	944
sp|Q14697|GANAB_HUMAN	NP_001385713.1	88.667	953	86	1	14	944	14	966	0.0	1763	944	966
