sp|P14314|GLU2B_HUMAN	XP_006510159.1	84.526	517	80	0	12	528	12	528	0.0	815	528	528
sp|P14314|GLU2B_HUMAN	NP_001407055.1	84.526	517	80	0	12	528	12	528	0.0	815	528	528
sp|P14314|GLU2B_HUMAN	NP_001280579.1	84.526	517	80	0	12	528	12	528	0.0	815	528	528
sp|P14314|GLU2B_HUMAN	XP_036010596.1	82.012	517	86	1	12	528	12	521	0.0	797	528	521
sp|P14314|GLU2B_HUMAN	NP_032951.1	82.012	517	86	1	12	528	12	521	0.0	797	528	521
sp|P14314|GLU2B_HUMAN	NP_001280580.1	82.012	517	86	1	12	528	12	521	0.0	797	528	521
sp|P14314|GLU2B_HUMAN	XP_017172872.1	30.476	105	68	3	411	512	67	169	2.03e-07	54.7	528	287
sp|P14314|GLU2B_HUMAN	NP_766117.2	30.476	105	68	3	411	512	67	169	2.39e-07	54.7	528	307
sp|P14314|GLU2B_HUMAN	NP_001333666.1	28.829	111	69	3	411	512	67	176	6.39e-06	50.4	528	314
sp|P14314|GLU2B_HUMAN	NP_001074557.1	40.000	80	38	2	34	107	1068	1143	2.32e-05	49.7	528	4660
sp|P14314|GLU2B_HUMAN	NP_001074557.1	39.024	82	42	2	34	110	1190	1268	2.70e-04	46.2	528	4660
sp|P62191|PRS4_HUMAN	NP_032973.1	100.000	440	0	0	1	440	1	440	0.0	891	440	440
sp|P62191|PRS4_HUMAN	NP_036004.2	50.678	369	180	1	64	432	46	412	1.27e-136	400	440	418
sp|P62191|PRS4_HUMAN	NP_032976.1	52.160	324	155	0	109	432	73	396	7.92e-117	349	440	406
sp|P62191|PRS4_HUMAN	NP_032974.2	45.383	379	187	2	73	431	57	435	3.47e-116	348	440	442
sp|P62191|PRS4_HUMAN	NP_035318.2	47.321	336	171	2	106	435	92	427	2.56e-105	320	440	433
sp|P62191|PRS4_HUMAN	NP_001355590.1	47.321	336	171	2	106	435	92	427	2.56e-105	320	440	433
sp|P62191|PRS4_HUMAN	NP_080235.2	43.768	345	194	0	82	426	30	374	2.32e-100	306	440	389
sp|P62191|PRS4_HUMAN	NP_001402944.1	50.192	261	130	0	166	426	13	273	7.39e-93	283	440	288
sp|P62191|PRS4_HUMAN	XP_017175162.1	45.122	246	134	1	164	409	183	427	5.56e-70	230	440	470
sp|P62191|PRS4_HUMAN	XP_017175162.1	37.662	154	95	1	256	408	1	154	1.90e-20	95.5	440	470
sp|P62191|PRS4_HUMAN	NP_067318.2	45.122	246	134	1	164	409	605	849	4.42e-67	231	440	892
sp|P62191|PRS4_HUMAN	NP_067318.2	42.731	227	129	1	183	408	350	576	1.27e-48	179	440	892
sp|Q04323|UBXN1_HUMAN	NP_666205.1	92.929	297	21	0	1	297	1	297	3.13e-171	477	297	297
sp|Q04323|UBXN1_HUMAN	NP_001348973.1	92.929	297	21	0	1	297	1	297	3.13e-171	477	297	297
sp|Q04323|UBXN1_HUMAN	NP_080666.2	32.571	175	113	2	118	291	221	391	5.76e-17	82.8	297	506
