sp|P14314|GLU2B_HUMAN	NP_568840.3	43.902	164	92	0	22	185	39	202	7.39e-41	156	528	647
sp|P14314|GLU2B_HUMAN	NP_568840.3	35.862	145	87	2	370	514	484	622	7.11e-25	109	528	647
sp|P14314|GLU2B_HUMAN	NP_565971.1	49.524	105	48	1	31	130	35	139	2.79e-29	115	528	212
sp|P62191|PRS4_HUMAN	NP_179604.1	77.201	443	98	2	1	440	1	443	0.0	705	440	443
sp|P62191|PRS4_HUMAN	NP_194633.1	77.201	443	98	3	1	440	1	443	0.0	700	440	443
sp|P62191|PRS4_HUMAN	NP_200637.1	50.416	361	177	1	61	421	33	391	1.20e-135	396	440	408
sp|P62191|PRS4_HUMAN	NP_197500.1	49.866	373	181	2	61	432	42	409	4.61e-119	354	440	419
sp|P62191|PRS4_HUMAN	NP_568389.1	48.947	380	181	4	66	432	30	409	2.65e-118	352	440	419
sp|P62191|PRS4_HUMAN	NP_001318606.1	48.947	380	181	4	66	432	30	409	2.65e-118	352	440	419
sp|P62191|PRS4_HUMAN	NP_001331019.1	53.231	325	151	1	109	432	27	351	6.33e-118	349	440	361
sp|P62191|PRS4_HUMAN	NP_172384.1	46.053	380	184	2	73	431	37	416	1.10e-114	343	440	423
sp|P62191|PRS4_HUMAN	NP_187204.1	45.526	380	186	1	73	431	38	417	2.75e-114	342	440	424
sp|P62191|PRS4_HUMAN	NP_175778.1	47.774	337	170	2	106	436	85	421	1.02e-107	325	440	426
sp|Q04323|UBXN1_HUMAN	NP_563718.1	40.230	174	82	2	7	180	116	267	5.62e-15	75.1	297	413
sp|Q04323|UBXN1_HUMAN	NP_001323139.1	39.773	176	84	2	5	180	25	178	6.27e-15	74.3	297	324
sp|Q04323|UBXN1_HUMAN	NP_566666.2	48.837	43	22	0	10	52	622	664	2.49e-08	55.5	297	797
sp|Q04323|UBXN1_HUMAN	NP_199680.2	30.392	204	111	8	7	202	17	197	3.79e-08	54.3	297	323
sp|Q04323|UBXN1_HUMAN	NP_001332692.1	31.373	204	109	9	7	202	17	197	3.86e-08	53.5	297	232
sp|Q04323|UBXN1_HUMAN	NP_177189.1	51.351	37	18	0	10	46	1280	1316	1.81e-05	47.0	297	3658
sp|Q04323|UBXN1_HUMAN	NP_850391.1	30.380	79	51	1	214	292	317	391	2.05e-05	46.2	297	531
sp|Q04323|UBXN1_HUMAN	NP_850390.1	30.380	79	51	1	214	292	317	391	2.05e-05	46.2	297	531
sp|Q04323|UBXN1_HUMAN	NP_001324539.1	30.380	79	51	1	214	292	317	391	2.05e-05	46.2	297	531
sp|Q04323|UBXN1_HUMAN	NP_567262.1	31.776	107	60	5	189	289	201	300	1.74e-04	43.1	297	303
sp|Q8NFI3|ENASE_HUMAN	NP_196165.3	33.881	670	382	18	80	724	19	652	6.76e-107	341	743	680
sp|Q8NFI3|ENASE_HUMAN	NP_001319520.1	34.116	639	381	17	82	704	26	640	1.53e-106	340	743	679
sp|Q8NFI3|ENASE_HUMAN	NP_001327589.1	34.116	639	381	17	82	704	63	677	3.24e-106	340	743	716
